Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Liaoning,China,41.2956,122.6085,2/19/20,121,1,55
Macau,China,22.1667,113.55,2/19/20,10,0,5
Ningxia,China,37.2692,106.1655,2/19/20,71,0,42
Qinghai,China,35.7452,95.9956,2/19/20,18,0,16
Shaanxi,China,35.1917,108.8701,2/19/20,242,0,102
Shandong,China,36.3427,118.1498,2/19/20,544,3,231
Shanghai,China,31.202,121.4491,2/19/20,333,2,0
Shanxi,China,37.5777,112.2922,2/19/20,131,0,68
Sichuan,China,30.6171,102.7103,2/19/20,514,3,188
Tianjin,China,39.3054,117.323,2/19/20,130,3,54
Tibet,China,31.6927,88.0924,2/19/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/19/20,76,1,20
Yunnan,China,24.974,101.487,2/19/20,172,1,0
Zhejiang,China,29.1832,120.0934,2/19/20,1174,0,604
Anhui,China,31.8257,117.2264,2/20/20,987,6,474
Beijing,China,40.1824,116.4142,2/20/20,395,4,153
Chongqing,China,30.0572,107.874,2/20/20,567,6,299
Fujian,China,26.0789,117.9874,2/20/20,293,1,126
Gansu,China,37.8099,101.0583,2/20/20,91,2,71
Guangdong,China,23.3417,113.4244,2/20/20,1332,5,642
Guangxi,China,23.8298,108.7881,2/20/20,245,2,90
Guizhou,China,26.8154,106.8748,2/20/20,146,2,72
Hainan,China,19.1959,109.7453,2/20/20,168,4,86
Hebei,China,39.549,116.1306,2/20/20,307,5,169
Heilongjiang,China,47.862,127.7615,2/20/20,476,12,0
Henan,China,33.882,113.614,2/20/20,1265,19,0
Hong Kong,China,22.3,114.2,2/20/20,68,2,6
Hubei,China,30.9756,112.2707,2/20/20,62442,2144,11788
Hunan,China,27.6104,111.7088,2/20/20,1010,4,634
Inner Mongolia,China,44.0935,113.9448,2/20/20,75,0,16
Jiangsu,China,32.9711,119.455,2/20/20,631,0,356
Jiangxi,China,27.614,115.7221,2/20/20,934,1,433
Jilin,China,43.6661,126.1923,2/20/20,91,1,43
Liaoning,China,41.2956,122.6085,2/20/20,121,1,59
Macau,China,22.1667,113.55,2/20/20,10,0,6
Ningxia,China,37.2692,106.1655,2/20/20,71,0,44
Qinghai,China,35.7452,95.9956,2/20/20,18,0,16
Shaanxi,China,35.1917,108.8701,2/20/20,245,1,118
Shandong,China,36.3427,118.1498,2/20/20,546,4,254
Shanghai,China,31.202,121.4491,2/20/20,334,2,0
Shanxi,China,37.5777,112.2922,2/20/20,132,0,76
Sichuan,China,30.6171,102.7103,2/20/20,520,3,217
Tianjin,China,39.3054,117.323,2/20/20,131,3,59
Tibet,China,31.6927,88.0924,2/20/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/20/20,76,1,22
Yunnan,China,24.974,101.487,2/20/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/20/20,1175,1,633
Anhui,China,31.8257,117.2264,2/21/20,988,6,539
Beijing,China,40.1824,116.4142,2/21/20,396,4,169
Chongqing,China,30.0572,107.874,2/21/20,572,6,316
Fujian,China,26.0789,117.9874,2/21/20,293,1,149
Gansu,China,37.8099,101.0583,2/21/20,91,2,76
Guangdong,China,23.3417,113.4244,2/21/20,1333,5,690
Guangxi,China,23.8298,108.7881,2/21/20,246,2,97
Guizhou,China,26.8154,106.8748,2/21/20,146,2,77
Hainan,China,19.1959,109.7453,2/21/20,168,4,95
Hebei,China,39.549,116.1306,2/21/20,308,5,184
Heilongjiang,China,47.862,127.7615,2/21/20,479,12,0
Henan,China,33.882,113.614,2/21/20,1267,19,0
Hong Kong,China,22.3,114.2,2/21/20,68,2,5
Hubei,China,30.9756,112.2707,2/21/20,62662,2144,11881
Hunan,China,27.6104,111.7088,2/21/20,1011,4,661
Inner Mongolia,China,44.0935,113.9448,2/21/20,75,0,17
Jiangsu,China,32.9711,119.455,2/21/20,631,0,373
Jiangxi,China,27.614,115.7221,2/21/20,934,1,489
Jilin,China,43.6661,126.1923,2/21/20,91,1,45
Liaoning,China,41.2956,122.6085,2/21/20,121,1,61
Macau,China,22.1667,113.55,2/21/20,10,0,6
Ningxia,China,37.2692,106.1655,2/21/20,71,0,48
Qinghai,China,35.7452,95.9956,2/21/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/21/20,245,1,134
Shandong,China,36.3427,118.1498,2/21/20,749,4,281
Shanghai,China,31.202,121.4491,2/21/20,334,2,0
Shanxi,China,37.5777,112.2922,2/21/20,132,0,78
Sichuan,China,30.6171,102.7103,2/21/20,525,3,231
Tianjin,China,39.3054,117.323,2/21/20,132,3,62
Tibet,China,31.6927,88.0924,2/21/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/21/20,76,1,24
Yunnan,China,24.974,101.487,2/21/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/21/20,1203,1,679
Anhui,China,31.8257,117.2264,2/22/20,989,6,597
Beijing,China,40.1824,116.4142,2/22/20,399,4,178
Chongqing,China,30.0572,107.874,2/22/20,573,6,328
Fujian,China,26.0789,117.9874,2/22/20,293,1,162
Gansu,China,37.8099,101.0583,2/22/20,91,2,76
Guangdong,China,23.3417,113.4244,2/22/20,1339,5,728
Guangxi,China,23.8298,108.7881,2/22/20,249,2,104
Guizhou,China,26.8154,106.8748,2/22/20,146,2,90
Hainan,China,19.1959,109.7453,2/22/20,168,4,104
Hebei,China,39.549,116.1306,2/22/20,309,6,203
Heilongjiang,China,47.862,127.7615,2/22/20,479,12,0
Henan,China,33.882,113.614,2/22/20,1270,19,0
Hong Kong,China,22.3,114.2,2/22/20,69,2,6
Hubei,China,30.9756,112.2707,2/22/20,64084,2346,15299
Hunan,China,27.6104,111.7088,2/22/20,1013,4,692
Inner Mongolia,China,44.0935,113.9448,2/22/20,75,0,26
Jiangsu,China,32.9711,119.455,2/22/20,631,0,401
Jiangxi,China,27.614,115.7221,2/22/20,934,1,555
Jilin,China,43.6661,126.1923,2/22/20,91,1,52
Liaoning,China,41.2956,122.6085,2/22/20,121,1,66
Macau,China,22.1667,113.55,2/22/20,10,0,6
Ningxia,China,37.2692,106.1655,2/22/20,71,0,48
Qinghai,China,35.7452,95.9956,2/22/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/22/20,245,1,149
Shandong,China,36.3427,118.1498,2/22/20,750,4,302
Shanghai,China,31.202,121.4491,2/22/20,335,3,0
Shanxi,China,37.5777,112.2922,2/22/20,132,0,81
Sichuan,China,30.6171,102.7103,2/22/20,526,3,250
Tianjin,China,39.3054,117.323,2/22/20,135,3,65
Tibet,China,31.6927,88.0924,2/22/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/22/20,76,2,25
Yunnan,China,24.974,101.487,2/22/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/22/20,1205,1,719
Anhui,China,31.8257,117.2264,2/23/20,989,6,637
Beijing,China,40.1824,116.4142,2/23/20,399,4,189
Chongqing,China,30.0572,107.874,2/23/20,575,6,335
Fujian,China,26.0789,117.9874,2/23/20,293,1,170
Gansu,China,37.8099,101.0583,2/23/20,91,2,78
Guangdong,China,23.3417,113.4244,2/23/20,1342,6,755
Guangxi,China,23.8298,108.7881,2/23/20,249,2,106
Guizhou,China,26.8154,106.8748,2/23/20,146,2,102
Hainan,China,19.1959,109.7453,2/23/20,168,5,106
Hebei,China,39.549,116.1306,2/23/20,311,6,219
Heilongjiang,China,47.862,127.7615,2/23/20,480,12,0
Henan,China,33.882,113.614,2/23/20,1271,19,0
Hong Kong,China,22.3,114.2,2/23/20,74,2,11
Hubei,China,30.9756,112.2707,2/23/20,64084,2346,15343
Hunan,China,27.6104,111.7088,2/23/20,1016,4,714
Inner Mongolia,China,44.0935,113.9448,2/23/20,75,0,27
Jiangsu,China,32.9711,119.455,2/23/20,631,0,418
Jiangxi,China,27.614,115.7221,2/23/20,934,1,613
Jilin,China,43.6661,126.1923,2/23/20,91,1,54
Liaoning,China,41.2956,122.6085,2/23/20,121,1,73
Macau,China,22.1667,113.55,2/23/20,10,0,6
Ningxia,China,37.2692,106.1655,2/23/20,71,0,56
Qinghai,China,35.7452,95.9956,2/23/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/23/20,245,1,163
Shandong,China,36.3427,118.1498,2/23/20,754,4,321
Shanghai,China,31.202,121.4491,2/23/20,335,3,0
Shanxi,China,37.5777,112.2922,2/23/20,132,0,88
Sichuan,China,30.6171,102.7103,2/23/20,526,3,261
Tianjin,China,39.3054,117.323,2/23/20,135,3,81
Tibet,China,31.6927,88.0924,2/23/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/23/20,76,2,28
Yunnan,China,24.974,101.487,2/23/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/23/20,1205,1,760
Anhui,China,31.8257,117.2264,2/24/20,989,6,663
Beijing,China,40.1824,116.4142,2/24/20,399,4,198
Chongqing,China,30.0572,107.874,2/24/20,576,6,349
Fujian,China,26.0789,117.9874,2/24/20,293,1,183
Gansu,China,37.8099,101.0583,2/24/20,91,2,80
Guangdong,China,23.3417,113.4244,2/24/20,1345,6,786
Guangxi,China,23.8298,108.7881,2/24/20,251,2,112
Guizhou,China,26.8154,106.8748,2/24/20,146,2,102
Hainan,China,19.1959,109.7453,2/24/20,168,5,116
Hebei,China,39.549,116.1306,2/24/20,311,6,234
Heilongjiang,China,47.862,127.7615,2/24/20,480,12,0
Henan,China,33.882,113.614,2/24/20,1271,19,0
Hong Kong,China,22.3,114.2,2/24/20,79,2,19
Hubei,China,30.9756,112.2707,2/24/20,64287,2495,16748
Hunan,China,27.6104,111.7088,2/24/20,1016,4,731
Inner Mongolia,China,44.0935,113.9448,2/24/20,75,0,34
Jiangsu,China,32.9711,119.455,2/24/20,631,0,452
Jiangxi,China,27.614,115.7221,2/24/20,934,1,645
Jilin,China,43.6661,126.1923,2/24/20,93,1,60
Liaoning,China,41.2956,122.6085,2/24/20,121,1,80
Macau,China,22.1667,113.55,2/24/20,10,0,6
Ningxia,China,37.2692,106.1655,2/24/20,71,0,58
Qinghai,China,35.7452,95.9956,2/24/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/24/20,245,1,173
Shandong,China,36.3427,118.1498,2/24/20,755,5,343
Shanghai,China,31.202,121.4491,2/24/20,335,3,0
Shanxi,China,37.5777,112.2922,2/24/20,133,0,94
Sichuan,China,30.6171,102.7103,2/24/20,527,3,276
Tianjin,China,39.3054,117.323,2/24/20,135,3,87
Tibet,China,31.6927,88.0924,2/24/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/24/20,76,2,30
Yunnan,China,24.974,101.487,2/24/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/24/20,1205,1,782
Anhui,China,31.8257,117.2264,2/25/20,989,6,712
Beijing,China,40.1824,116.4142,2/25/20,400,4,215
Chongqing,China,30.0572,107.874,2/25/20,576,6,372
Fujian,China,26.0789,117.9874,2/25/20,294,1,199
Gansu,China,37.8099,101.0583,2/25/20,91,2,80
Guangdong,China,23.3417,113.4244,2/25/20,1347,7,822
Guangxi,China,23.8298,108.7881,2/25/20,252,2,134
Guizhou,China,26.8154,106.8748,2/25/20,146,2,104
Hainan,China,19.1959,109.7453,2/25/20,168,5,124
Hebei,China,39.549,116.1306,2/25/20,311,6,248
Heilongjiang,China,47.862,127.7615,2/25/20,480,12,0
Henan,China,33.882,113.614,2/25/20,1271,19,0
Hong Kong,China,22.3,114.2,2/25/20,84,2,19
Hubei,China,30.9756,112.2707,2/25/20,64786,2563,18971
Hunan,China,27.6104,111.7088,2/25/20,1016,4,768
Inner Mongolia,China,44.0935,113.9448,2/25/20,75,0,35
Jiangsu,China,32.9711,119.455,2/25/20,631,0,458
Jiangxi,China,27.614,115.7221,2/25/20,934,1,683
Jilin,China,43.6661,126.1923,2/25/20,93,1,63
Liaoning,China,41.2956,122.6085,2/25/20,121,1,83
Macau,China,22.1667,113.55,2/25/20,10,0,7
Ningxia,China,37.2692,106.1655,2/25/20,71,0,61
Qinghai,China,35.7452,95.9956,2/25/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/25/20,245,1,186
Shandong,China,36.3427,118.1498,2/25/20,756,6,355
Shanghai,China,31.202,121.4491,2/25/20,336,3,0
Shanxi,China,37.5777,112.2922,2/25/20,133,0,98
Sichuan,China,30.6171,102.7103,2/25/20,529,3,289
Tianjin,China,39.3054,117.323,2/25/20,135,3,91
Tibet,China,31.6927,88.0924,2/25/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/25/20,76,2,30
Yunnan,China,24.974,101.487,2/25/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/25/20,1205,1,808
Anhui,China,31.8257,117.2264,2/26/20,989,6,744
Beijing,China,40.1824,116.4142,2/26/20,400,4,235
Chongqing,China,30.0572,107.874,2/26/20,576,6,384
Fujian,China,26.0789,117.9874,2/26/20,294,1,218
Gansu,China,37.8099,101.0583,2/26/20,91,2,81
Guangdong,China,23.3417,113.4244,2/26/20,1347,7,851
Guangxi,China,23.8298,108.7881,2/26/20,252,2,147
Guizhou,China,26.8154,106.8748,2/26/20,146,2,104
Hainan,China,19.1959,109.7453,2/26/20,168,5,129
Hebei,China,39.549,116.1306,2/26/20,312,6,261
Heilongjiang,China,47.862,127.7615,2/26/20,480,12,0
Henan,China,33.882,113.614,2/26/20,1271,19,0
Hong Kong,China,22.3,114.2,2/26/20,91,2,24
Hubei,China,30.9756,112.2707,2/26/20,65187,2615,20969
Hunan,China,27.6104,111.7088,2/26/20,1016,4,783
Inner Mongolia,China,44.0935,113.9448,2/26/20,75,0,38
Jiangsu,China,32.9711,119.455,2/26/20,631,0,478
Jiangxi,China,27.614,115.7221,2/26/20,934,1,719
Jilin,China,43.6661,126.1923,2/26/20,93,1,65
Liaoning,China,41.2956,122.6085,2/26/20,121,1,88
Macau,China,22.1667,113.55,2/26/20,10,0,7
Ningxia,China,37.2692,106.1655,2/26/20,71,0,65
Qinghai,China,35.7452,95.9956,2/26/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/26/20,245,1,192
Shandong,China,36.3427,118.1498,2/26/20,756,6,377
Shanghai,China,31.202,121.4491,2/26/20,337,3,0
Shanxi,China,37.5777,112.2922,2/26/20,133,0,104
Sichuan,China,30.6171,102.7103,2/26/20,531,3,307
Tianjin,China,39.3054,117.323,2/26/20,135,3,96
Tibet,China,31.6927,88.0924,2/26/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/26/20,76,2,34
Yunnan,China,24.974,101.487,2/26/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/26/20,1205,1,867
Anhui,China,31.8257,117.2264,2/27/20,989,6,792
Beijing,China,40.1824,116.4142,2/27/20,410,5,248
Chongqing,China,30.0572,107.874,2/27/20,576,6,401
Fujian,China,26.0789,117.9874,2/27/20,296,1,228
Gansu,China,37.8099,101.0583,2/27/20,91,2,81
Guangdong,China,23.3417,113.4244,2/27/20,1347,7,890
Guangxi,China,23.8298,108.7881,2/27/20,252,2,161
Guizhou,China,26.8154,106.8748,2/27/20,146,2,112
Hainan,China,19.1959,109.7453,2/27/20,168,5,131
Hebei,China,39.549,116.1306,2/27/20,317,6,274
Heilongjiang,China,47.862,127.7615,2/27/20,480,13,0
Henan,China,33.882,113.614,2/27/20,1272,20,0
Hong Kong,China,22.3,114.2,2/27/20,92,2,24
Hubei,China,30.9756,112.2707,2/27/20,65596,2641,23383
Hunan,China,27.6104,111.7088,2/27/20,1017,4,804
Inner Mongolia,China,44.0935,113.9448,2/27/20,75,0,43
Jiangsu,China,32.9711,119.455,2/27/20,631,0,498
Jiangxi,China,27.614,115.7221,2/27/20,934,1,754
Jilin,China,43.6661,126.1923,2/27/20,93,1,67
Liaoning,China,41.2956,122.6085,2/27/20,121,1,93
Macau,China,22.1667,113.55,2/27/20,10,0,8
Ningxia,China,37.2692,106.1655,2/27/20,72,0,68
Qinghai,China,35.7452,95.9956,2/27/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/27/20,245,1,195
Shandong,China,36.3427,118.1498,2/27/20,756,6,387
Shanghai,China,31.202,121.4491,2/27/20,337,3,0
Shanxi,China,37.5777,112.2922,2/27/20,133,0,107
Sichuan,China,30.6171,102.7103,2/27/20,534,3,321
Tianjin,China,39.3054,117.323,2/27/20,136,3,102
Tibet,China,31.6927,88.0924,2/27/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/27/20,76,2,43
Yunnan,China,24.974,101.487,2/27/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/27/20,1205,1,932
Anhui,China,31.8257,117.2264,2/28/20,990,6,821
Beijing,China,40.1824,116.4142,2/28/20,410,7,257
Chongqing,China,30.0572,107.874,2/28/20,576,6,422
Fujian,China,26.0789,117.9874,2/28/20,296,1,235
Gansu,China,37.8099,101.0583,2/28/20,91,2,82
Guangdong,China,23.3417,113.4244,2/28/20,1348,7,935
Guangxi,China,23.8298,108.7881,2/28/20,252,2,168
Guizhou,China,26.8154,106.8748,2/28/20,146,2,112
Hainan,China,19.1959,109.7453,2/28/20,168,5,133
Hebei,China,39.549,116.1306,2/28/20,318,6,277
Heilongjiang,China,47.862,127.7615,2/28/20,480,13,0
Henan,China,33.882,113.614,2/28/20,1272,20,0
Hong Kong,China,22.3,114.2,2/28/20,94,2,30
Hubei,China,30.9756,112.2707,2/28/20,65914,2682,26403
Hunan,China,27.6104,111.7088,2/28/20,1017,4,830
Inner Mongolia,China,44.0935,113.9448,2/28/20,75,0,45
Jiangsu,China,32.9711,119.455,2/28/20,631,0,515
Jiangxi,China,27.614,115.7221,2/28/20,935,1,790
Jilin,China,43.6661,126.1923,2/28/20,93,1,73
Liaoning,China,41.2956,122.6085,2/28/20,121,1,93
Macau,China,22.1667,113.55,2/28/20,10,0,8
Ningxia,China,37.2692,106.1655,2/28/20,72,0,68
Qinghai,China,35.7452,95.9956,2/28/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/28/20,245,1,199
Shandong,China,36.3427,118.1498,2/28/20,756,6,405
Shanghai,China,31.202,121.4491,2/28/20,337,3,0
Shanxi,China,37.5777,112.2922,2/28/20,133,0,112
Sichuan,China,30.6171,102.7103,2/28/20,538,3,338
Tianjin,China,39.3054,117.323,2/28/20,136,3,102
Tibet,China,31.6927,88.0924,2/28/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/28/20,76,3,52
Yunnan,China,24.974,101.487,2/28/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/28/20,1205,1,975
Anhui,China,31.8257,117.2264,2/29/20,990,6,868
Beijing,China,40.1824,116.4142,2/29/20,411,8,271
Chongqing,China,30.0572,107.874,2/29/20,576,6,438
Fujian,China,26.0789,117.9874,2/29/20,296,1,243
Gansu,China,37.8099,101.0583,2/29/20,91,2,82
Guangdong,China,23.3417,113.4244,2/29/20,1349,7,983
Guangxi,China,23.8298,108.7881,2/29/20,252,2,176
Guizhou,China,26.8154,106.8748,2/29/20,146,2,112
Hainan,China,19.1959,109.7453,2/29/20,168,5,148
Hebei,China,39.549,116.1306,2/29/20,318,6,282
Heilongjiang,China,47.862,127.7615,2/29/20,480,13,0
Henan,China,33.882,113.614,2/29/20,1272,21,0
Hong Kong,China,22.3,114.2,2/29/20,95,2,33
Hubei,China,30.9756,112.2707,2/29/20,66337,2727,28993
Hunan,China,27.6104,111.7088,2/29/20,1018,4,846
Inner Mongolia,China,44.0935,113.9448,2/29/20,75,0,49
Jiangsu,China,32.9711,119.455,2/29/20,631,0,523
Jiangxi,China,27.614,115.7221,2/29/20,935,1,811
Jilin,China,43.6661,126.1923,2/29/20,93,1,75
Liaoning,China,41.2956,122.6085,2/29/20,121,1,96
Macau,China,22.1667,113.55,2/29/20,10,0,8
Ningxia,China,37.2692,106.1655,2/29/20,73,0,69
Qinghai,China,35.7452,95.9956,2/29/20,18,0,18
Shaanxi,China,35.1917,108.8701,2/29/20,245,1,207
Shandong,China,36.3427,118.1498,2/29/20,756,6,421
Shanghai,China,31.202,121.4491,2/29/20,337,3,0
Shanxi,China,37.5777,112.2922,2/29/20,133,0,114
Sichuan,China,30.6171,102.7103,2/29/20,538,3,351
Tianjin,China,39.3054,117.323,2/29/20,136,3,109
Tibet,China,31.6927,88.0924,2/29/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/29/20,76,3,62
Yunnan,China,24.974,101.487,2/29/20,174,2,0
Zhejiang,China,29.1832,120.0934,2/29/20,1205,1,1016
Anhui,China,31.8257,117.2264,3/1/20,990,6,873
Beijing,China,40.1824,116.4142,3/1/20,413,8,276
Chongqing,China,30.0572,107.874,3/1/20,576,6,450
Fujian,China,26.0789,117.9874,3/1/20,296,1,247
Gansu,China,37.8099,101.0583,3/1/20,91,2,84
Guangdong,China,23.3417,113.4244,3/1/20,1349,7,1016
Guangxi,China,23.8298,108.7881,3/1/20,252,2,181
Guizhou,China,26.8154,106.8748,3/1/20,146,2,112
Hainan,China,19.1959,109.7453,3/1/20,168,5,149
Hebei,China,39.549,116.1306,3/1/20,318,6,294
Heilongjiang,China,47.862,127.7615,3/1/20,480,13,0
Henan,China,33.882,113.614,3/1/20,1272,22,0
Hong Kong,China,22.3,114.2,3/1/20,96,2,36
Hubei,China,30.9756,112.2707,3/1/20,66907,2761,31536
Hunan,China,27.6104,111.7088,3/1/20,1018,4,866
Inner Mongolia,China,44.0935,113.9448,3/1/20,75,0,52
Jiangsu,China,32.9711,119.455,3/1/20,631,0,536
Jiangxi,China,27.614,115.7221,3/1/20,935,1,831
Jilin,China,43.6661,126.1923,3/1/20,93,1,78
Liaoning,China,41.2956,122.6085,3/1/20,122,1,103
Macau,China,22.1667,113.55,3/1/20,10,0,8
Ningxia,China,37.2692,106.1655,3/1/20,73,0,69
Qinghai,China,35.7452,95.9956,3/1/20,18,0,18
Shaanxi,China,35.1917,108.8701,3/1/20,245,1,208
Shandong,China,36.3427,118.1498,3/1/20,758,6,443
Shanghai,China,31.202,121.4491,3/1/20,337,3,0
Shanxi,China,37.5777,112.2922,3/1/20,133,0,116
Sichuan,China,30.6171,102.7103,3/1/20,538,3,365
Tianjin,China,39.3054,117.323,3/1/20,136,3,111
Tibet,China,31.6927,88.0924,3/1/20,1,0,1
Xinjiang,China,41.1129,85.2401,3/1/20,76,3,64
Yunnan,China,24.974,101.487,3/1/20,174,2,0
Zhejiang,China,29.1832,120.0934,3/1/20,1205,1,1046
Anhui,China,31.8257,117.2264,3/2/20,990,6,917
Beijing,China,40.1824,116.4142,3/2/20,414,8,282
Chongqing,China,30.0572,107.874,3/2/20,576,6,469
Fujian,China,26.0789,117.9874,3/2/20,296,1,255
Gansu,China,37.8099,101.0583,3/2/20,91,2,85
Guangdong,China,23.3417,113.4244,3/2/20,1350,7,1059
Guangxi,China,23.8298,108.7881,3/2/20,252,2,192
Guizhou,China,26.8154,106.8748,3/2/20,146,2,114
Hainan,China,19.1959,109.7453,3/2/20,168,5,151
Hebei,China,39.549,116.1306,3/2/20,318,6,296
Heilongjiang,China,47.862,127.7615,3/2/20,480,13,0
Henan,China,33.882,113.614,3/2/20,1272,22,0
Hong Kong,China,22.3,114.2,3/2/20,100,2,36
Hubei,China,30.9756,112.2707,3/2/20,67103,2803,33934
Hunan,China,27.6104,111.7088,3/2/20,1018,4,887
Inner Mongolia,China,44.0935,113.9448,3/2/20,75,0,54
Jiangsu,China,32.9711,119.455,3/2/20,631,0,543
Jiangxi,China,27.614,115.7221,3/2/20,935,1,850
Jilin,China,43.6661,126.1923,3/2/20,93,1,83
Liaoning,China,41.2956,122.6085,3/2/20,122,1,103
Macau,China,22.1667,113.55,3/2/20,10,0,8
Ningxia,China,37.2692,106.1655,3/2/20,74,0,69
Qinghai,China,35.7452,95.9956,3/2/20,18,0,18
Shaanxi,China,35.1917,108.8701,3/2/20,245,1,216
Shandong,China,36.3427,118.1498,3/2/20,758,6,460
Shanghai,China,31.202,121.4491,3/2/20,337,3,0
Shanxi,China,37.5777,112.2922,3/2/20,133,0,119
Sichuan,China,30.6171,102.7103,3/2/20,538,3,386
Tianjin,China,39.3054,117.323,3/2/20,136,3,111
Tibet,China,31.6927,88.0924,3/2/20,1,0,1
Xinjiang,China,41.1129,85.2401,3/2/20,76,3,66
Yunnan,China,24.974,101.487,3/2/20,174,2,0
Zhejiang,China,29.1832,120.0934,3/2/20,1206,1,1069
Anhui,China,31.8257,117.2264,3/3/20,990,6,936
Beijing,China,40.1824,116.4142,3/3/20,414,8,288
Chongqing,China,30.0572,107.874,3/3/20,576,6,490
Fujian,China,26.0789,117.9874,3/3/20,296,1,260
Gansu,China,37.8099,101.0583,3/3/20,91,2,86
Guangdong,China,23.3417,113.4244,3/3/20,1350,7,1101
Guangxi,China,23.8298,108.7881,3/3/20,252,2,202
Guizhou,China,26.8154,106.8748,3/3/20,146,2,114
Hainan,China,19.1959,109.7453,3/3/20,168,5,155
Hebei,China,39.549,116.1306,3/3/20,318,6,300
Heilongjiang,China,47.862,127.7615,3/3/20,480,13,0
Henan,China,33.882,113.614,3/3/20,1272,22,0
Hong Kong,China,22.3,114.2,3/3/20,100,2,37
Hubei,China,30.9756,112.2707,3/3/20,67217,2835,36208
Hunan,China,27.6104,111.7088,3/3/20,1018,4,906
Inner Mongolia,China,44.0935,113.9448,3/3/20,75,1,59
Jiangsu,China,32.9711,119.455,3/3/20,631,0,562
Jiangxi,China,27.614,115.7221,3/3/20,935,1,870
Jilin,China,43.6661,126.1923,3/3/20,93,1,83
Liaoning,China,41.2956,122.6085,3/3/20,125,1,106
Macau,China,22.1667,113.55,3/3/20,10,0,9
Ningxia,China,37.2692,106.1655,3/3/20,74,0,69
Qinghai,China,35.7452,95.9956,3/3/20,18,0,18
Shaanxi,China,35.1917,108.8701,3/3/20,245,1,216
Shandong,China,36.3427,118.1498,3/3/20,758,6,511
Shanghai,China,31.202,121.4491,3/3/20,338,3,0
Shanxi,China,37.5777,112.2922,3/3/20,133,0,124
Sichuan,China,30.6171,102.7103,3/3/20,538,3,394
Tianjin,China,39.3054,117.323,3/3/20,136,3,124
Tibet,China,31.6927,88.0924,3/3/20,1,0,1
Xinjiang,China,41.1129,85.2401,3/3/20,76,3,68
Yunnan,China,24.974,101.487,3/3/20,174,2,0
Zhejiang,China,29.1832,120.0934,3/3/20,1213,1,1093
Anhui,China,31.8257,117.2264,3/4/20,990,6,956
Beijing,China,40.1824,116.4142,3/4/20,418,8,297
Chongqing,China,30.0572,107.874,3/4/20,576,6,502
Fujian,China,26.0789,117.9874,3/4/20,296,1,270
Gansu,China,37.8099,101.0583,3/4/20,91,2,87
Guangdong,China,23.3417,113.4244,3/4/20,1350,7,1133
Guangxi,China,23.8298,108.7881,3/4/20,252,2,210
Guizhou,China,26.8154,106.8748,3/4/20,146,2,114
Hainan,China,19.1959,109.7453,3/4/20,168,5,158
Hebei,China,39.549,116.1306,3/4/20,318,6,301
Heilongjiang,China,47.862,127.7615,3/4/20,480,13,0
Henan,China,33.882,113.614,3/4/20,1272,22,0
Hong Kong,China,22.3,114.2,3/4/20,105,2,37
Hubei,China,30.9756,112.2707,3/4/20,67332,2871,38557
Hunan,China,27.6104,111.7088,3/4/20,1018,4,916
Inner Mongolia,China,44.0935,113.9448,3/4/20,75,1,63
Jiangsu,China,32.9711,119.455,3/4/20,631,0,577
Jiangxi,China,27.614,115.7221,3/4/20,935,1,884
Jilin,China,43.6661,126.1923,3/4/20,93,1,86
Liaoning,China,41.2956,122.6085,3/4/20,125,1,106
Macau,China,22.1667,113.55,3/4/20,10,0,9
Ningxia,China,37.2692,106.1655,3/4/20,75,0,69
Qinghai,China,35.7452,95.9956,3/4/20,18,0,18
Shaanxi,China,35.1917,108.8701,3/4/20,245,1,223
Shandong,China,36.3427,118.1498,3/4/20,758,6,516
Shanghai,China,31.202,121.4491,3/4/20,338,3,0
Shanxi,China,37.5777,112.2922,3/4/20,133,0,124
